Student_ID,Education,Skills,Interests,Strengths,Career_Recommendation,Next_Career
IT2394,Bachelor's in Information Technology,CSS; Figma; Adobe XD; HTML; InVision; JavaScript; Adobe Illustrator,Design,Attention to Detail; Communication,UI/UX Designer,Product Manager
IT2395,Bachelor's in Computer Science,Swift; SwiftUI; JSON; SQL,Apple,Logical Thinking; Creativity,iOS Developer,Mobile App Developer
IT2396,Bachelor's in Information Systems,Spark; Hadoop; Python; SQL; Airflow,Data; Cloud,Analytical Thinking; Teamwork,Data Engineer,Data Scientist
IT2397,Associate Degree in IT,HTML; CSS; Sketch; Canva; InVision,UI; Design,Communication; Problem Solving,UI/UX Designer,Product Manager
IT2398,Bachelor's in Computer Science,Power BI; Tableau; SQL; PostgreSQL; Pandas; MySQL,Business; AI,Attention to Detail; Communication,Data Analyst,Data Scientist
IT2399,Bachelor's in Computer Engineering,C; RTOS; Arduino; Assembly; Raspberry Pi,IoT; Robotics,Attention to Detail; Persistence; Logical Thinking,Embedded Systems Engineer,IoT Developer
IT2400,Bachelor's in Information Systems,MongoDB; PostgreSQL; SQL; Oracle; Linux; AWS; Excel,Infrastructure,Attention to Detail; Analytical Thinking,Database Administrator,Data Engineer
IT2401,Associate Degree in IT,OOP; C++; Java; Docker,Web,Fast Learner; Logical Thinking,Software Developer,Backend Developer
IT2402,Bachelor's in Information Systems,Hadoop; Spark; SQL; Airflow,Data,Analytical Thinking; Teamwork; Logical Thinking,Data Engineer,Data Scientist
IT2403,Bachelor's in Software Engineering,Unreal Engine; Unity; C#; C++; MATLAB,Design; Graphics,Logical Thinking; Problem Solving,AR/VR Developer,Computer Vision Engineer
IT2404,Bachelor's in Computer Science,Tableau; Power BI; SQL; NumPy; Scikit-learn,Data; Big Data,Logical Thinking; Analytical Thinking; Attention to Detail,Data Analyst,Data Scientist
IT2405,Bachelor's in Computer Science,Python; Manual Testing; Java; Jira; Git; TestNG,Open Source,Problem Solving; Logical Thinking,QA Engineer,Software Developer
IT2406,Bachelor's in Computer Engineering,Wireshark; Nmap; Bash; Kali Linux; VPN,Infrastructure,Persistence; Analytical Thinking,Cybersecurity Analyst,Penetration Tester
IT2407,Master's in Computer Science,Python; ROS; Linux; Assembly,Hardware; Electronics,Creativity; Problem Solving,Robotics Engineer,Computer Vision Engineer
IT2408,Bachelor's in Software Engineering,C#; Unreal Engine; OpenCV; JavaScript; OOP,AR/VR,Problem Solving; Attention to Detail,AR/VR Developer,Computer Vision Engineer
IT2409,Master's in Cybersecurity,Nmap; OWASP; TCP/IP,Security,Creativity; Analytical Thinking,Penetration Tester,Network Engineer
IT2410,Bachelor's in Electronics,Routing; VPN; TCP/IP; Cisco; Python,Hardware; Infrastructure,Communication; Attention to Detail,Network Engineer,Cloud Engineer
IT2411,Master's in Computer Science,Solidity; Ethereum; Web3.js; SQL,Blockchain; Crypto,Creativity; Analytical Thinking; Logical Thinking,Blockchain Developer,Senior Blockchain Developer
IT2412,Bachelor's in Software Engineering,JavaScript; CSS; React; HTML; Sketch; Figma; REST API,Design,Adaptability; Logical Thinking,Frontend Developer,Full Stack Developer
IT2413,Bachelor's in Software Engineering,Linux; CI/CD; Kubernetes; Docker; Terraform; Ansible,Infrastructure; Automation,Logical Thinking; Analytical Thinking; Teamwork,DevOps Engineer,Full Stack Developer
IT2414,Associate Degree in IT,Kubernetes; Linux; Jenkins; AWS; Terraform,Automation,Teamwork; Fast Learner; Analytical Thinking,DevOps Engineer,Full Stack Developer
IT2415,Bachelor's in Computer Science,AWS; Docker; Kubernetes; Jenkins,Infrastructure; Cloud,Fast Learner; Teamwork; Analytical Thinking,Cloud Engineer,Cloud Architect
IT2416,Bachelor's in Software Engineering,SQL; Kafka; Hadoop; PostgreSQL; AWS; Docker,Data,Problem Solving; Logical Thinking,Data Engineer,Data Scientist
IT2417,Master's in Data Science,TensorFlow; Scikit-learn; Python; LLM; Pandas; R,AI,Problem Solving; Logical Thinking; Analytical Thinking,Machine Learning Engineer,AI Engineer
IT2418,Bachelor's in Electronics,Arduino; RTOS; MQTT; Raspberry Pi; MATLAB,Robotics,Logical Thinking; Analytical Thinking,Embedded Systems Engineer,IoT Developer
IT2419,Master's in Software Engineering,Node.js; Java; Python; REST API; Docker; PostgreSQL; OOP,Databases,Teamwork; Analytical Thinking; Persistence,Backend Developer,Database Administrator
IT2420,Bachelor's in Information Technology,Routing; DNS; TCP/IP; Wireshark; Bash; Linux,Hardware,Attention to Detail; Logical Thinking; Communication,Network Engineer,Cloud Engineer
IT2421,Master's in Computer Science,TCP/IP; DNS; Python; Firewalls; Linux,Hardware,Analytical Thinking; Attention to Detail; Communication,Network Engineer,Cloud Engineer
IT2422,Bachelor's in Computer Science,REST API; Java; MySQL; Git; OOP,Web,Persistence; Logical Thinking; Teamwork,Backend Developer,Database Administrator
IT2423,Bachelor's in Computer Science,SQL; PostgreSQL; MongoDB; MySQL; Bash; Azure; Linux,Infrastructure; Databases,Problem Solving; Logical Thinking,Database Administrator,Data Engineer
IT2424,Bachelor's in Computer Science,MATLAB; Python; C,Electronics,Creativity; Logical Thinking; Analytical Thinking,Robotics Engineer,Computer Vision Engineer
IT2425,Master's in Computer Science,TensorFlow; PyTorch; NumPy; Pandas,Graphics,Analytical Thinking; Logical Thinking; Attention to Detail,Computer Vision Engineer,AI Specialist (Level 5)
IT2426,Master's in Computer Science,Kubernetes; GCP; Linux; Ansible,Innovation,Problem Solving; Logical Thinking,Cloud Architect,DevOps Engineer
IT2427,Bachelor's in Electronics,Python; Arduino; MQTT; RTOS; AWS,IoT,Creativity; Attention to Detail; Logical Thinking,IoT Developer,Robotics Engineer
IT2428,Master's in Data Science,Spark; SQL; AWS,Big Data,Teamwork; Analytical Thinking,Data Engineer,Data Scientist
IT2429,Bachelor's in Computer Science,Node.js; React; CSS; Python; MongoDB,Web,Teamwork; Adaptability; Problem Solving,Full Stack Developer,Software Developer
IT2430,Bachelor's in Computer Science,Solidity; JavaScript; Python; TypeScript; Web3.js; REST API,Crypto,Persistence; Problem Solving,Blockchain Developer,Senior Blockchain Developer
IT2431,Master's in Data Science,Python; PyTorch; Pandas; Hugging Face; Spark,Research,Fast Learner; Problem Solving; Analytical Thinking,Machine Learning Engineer,AI Engineer
IT2432,Master's in Artificial Intelligence,SQL; Pandas; Tableau; TensorFlow; MATLAB,Data,Analytical Thinking; Problem Solving; Attention to Detail,Data Scientist,Machine Learning Engineer
IT2433,Master's in Computer Science,C++; C#; Unity; 3D Modeling; MATLAB; JavaScript,Design,Attention to Detail; Logical Thinking; Fast Learner,AR/VR Developer,Computer Vision Engineer
IT2434,Master's in Computer Science,Unreal Engine; Unity; JavaScript; MATLAB; Python,AR/VR,Logical Thinking; Attention to Detail; Problem Solving,AR/VR Developer,Computer Vision Engineer
IT2435,Master's in Computer Science,Docker; AWS; Linux,Cloud; Open Source,Adaptability; Teamwork; Analytical Thinking,Cloud Engineer,Cloud Architect
IT2436,Bachelor's in Information Technology,Kubernetes; CI/CD; Docker; Python; Terraform; Azure,Infrastructure,Teamwork; Analytical Thinking,DevOps Engineer,Full Stack Developer
IT2437,Master's in Data Science,Excel; Tableau; R; NumPy; MySQL,Data,Communication; Analytical Thinking; Logical Thinking,Data Analyst,Data Scientist
IT2438,Bachelor's in Computer Engineering,TensorFlow; Python; NumPy; Scikit-learn; C++; Pandas,Vision,Analytical Thinking; Problem Solving,Computer Vision Engineer,AI Specialist (Level 5)
IT2439,Master's in Software Engineering,Kubernetes; GCP; Azure; Docker,Innovation,Communication; Problem Solving,Cloud Architect,DevOps Engineer
IT2440,Bachelor's in Computer Science,Selenium; Java; SQL; Manual Testing; Git; TestNG; Postman,Testing,Persistence; Logical Thinking; Attention to Detail,QA Engineer,Software Developer
IT2441,Bachelor's in Computer Science,SQL; Tableau; Scikit-learn; R; Pandas,Business,Attention to Detail; Problem Solving,Data Analyst,Data Scientist
IT2442,Bachelor's in Software Engineering,Kotlin; Android SDK; Firebase; REST API; Python,Android,Logical Thinking; Persistence; Problem Solving,Android Developer,Mobile App Developer
IT2443,Bachelor's in Computer Science,Git; Algorithms; OOP; SQL,Web,Fast Learner; Teamwork,Software Developer,Backend Developer
IT2444,Associate Degree in IT,Oracle; PostgreSQL; SQL; MySQL; Linux; AWS,Infrastructure; Data,Analytical Thinking; Persistence; Logical Thinking,Database Administrator,Data Engineer
IT2445,Associate Degree in IT,Routing; VPN; Cisco; TCP/IP; Linux; Wireshark,Security,Communication; Problem Solving; Analytical Thinking,Network Engineer,Cloud Engineer
IT2446,Bachelor's in Software Engineering,JavaScript; CSS; HTML; Figma; Adobe XD,Web Design; UI,Creativity; Logical Thinking,Frontend Developer,Full Stack Developer
IT2447,Bachelor's in Electronics,Python; Raspberry Pi; Assembly; RTOS; C++,Automation,Logical Thinking; Attention to Detail; Problem Solving,IoT Developer,Robotics Engineer
IT2448,Master's in Artificial Intelligence,PyTorch; Python; TensorFlow; MATLAB,Vision,Problem Solving; Analytical Thinking,Computer Vision Engineer,AI Specialist (Level 5)
IT2449,Master's in Computer Science,Unity; C++; Python; MATLAB; OOP,Innovation,Problem Solving; Creativity,AR/VR Developer,Computer Vision Engineer
IT2450,Bachelor's in Information Systems,Power BI; Excel; Scikit-learn,Big Data; AI,Problem Solving; Communication,Data Analyst,Data Scientist
IT2451,Bachelor's in Computer Science,Python; Kafka; Spark; Hadoop; GCP; MongoDB,Architecture; Data,Logical Thinking; Teamwork,Data Engineer,Data Scientist
IT2452,Bachelor's in Information Technology,HTML; Sketch; InVision,Design,Creativity; Adaptability; Communication,UI/UX Designer,Product Manager
IT2453,Master's in Computer Science,Python; Spark; AWS; MongoDB; Docker,Big Data,Problem Solving; Persistence; Teamwork,Data Engineer,Data Scientist
IT2454,Associate Degree in IT,MATLAB; ROS; C++; Python; C; RTOS,Robotics; AI,Creativity; Persistence,Robotics Engineer,Computer Vision Engineer
IT2455,Master's in Computer Science,PyTorch; LLM; R; Hugging Face,Research,Creativity; Analytical Thinking,AI Engineer,NLP Engineer
IT2456,Bachelor's in Computer Science,Swift; Dart; Kotlin; React Native; REST API; Xcode,User Experience; Mobile Apps,Teamwork; Problem Solving,Mobile App Developer,Full Stack Developer
IT2457,Bachelor's in Information Systems,Figma; CSS; HTML; Adobe Illustrator; Canva; Prototyping,UI; User Experience,Adaptability; Attention to Detail,UI/UX Designer,Product Manager
IT2458,Master's in Computer Science,ROS; C++; MATLAB; Linux; OpenCV; RTOS,Hardware,Logical Thinking; Analytical Thinking,Robotics Engineer,Computer Vision Engineer
IT2459,Bachelor's in Computer Engineering,C++; Arduino; IoT; MQTT,Hardware,Analytical Thinking; Logical Thinking,Embedded Systems Engineer,IoT Developer
IT2460,Bachelor's in Information Technology,HTML; React; SQL; REST API,Web; Open Source,Problem Solving; Logical Thinking,Full Stack Developer,Software Developer
IT2461,Master's in Computer Science,Arduino; RTOS; C++; C; Python; MQTT; Linux,Hardware; Electronics,Problem Solving; Analytical Thinking,Embedded Systems Engineer,IoT Developer
IT2462,Bachelor's in Computer Science,Terraform; Azure; Jenkins; Python; Linux,Open Source; Cloud,Problem Solving; Fast Learner,Cloud Engineer,Cloud Architect
IT2463,Bachelor's in Software Engineering,Terraform; AWS; Kubernetes; Jenkins; Python,Infrastructure; Automation,Fast Learner; Problem Solving; Adaptability,Cloud Engineer,Cloud Architect
IT2464,Master's in Software Engineering,SQL; REST API; Python; Java; Algorithms,Coding,Persistence; Logical Thinking,Backend Developer,Database Administrator
IT2465,Bachelor's in Information Technology,GCP; Azure; CI/CD,Automation; Infrastructure,Teamwork; Analytical Thinking,Cloud Engineer,Cloud Architect
IT2466,Master's in Data Science,R; NumPy; Scikit-learn; Power BI; MATLAB; Spark,AI; Data,Logical Thinking; Problem Solving,Data Scientist,Machine Learning Engineer
IT2467,Bachelor's in Computer Engineering,MATLAB; Python; C,Electronics,Creativity; Persistence; Problem Solving,Robotics Engineer,Computer Vision Engineer
IT2468,Master's in Computer Science,LLM; NLP; PyTorch; Python; NumPy; Pandas; MATLAB,Open Source; AI,Logical Thinking; Fast Learner,AI Engineer,NLP Engineer
IT2469,Bachelor's in Computer Science,Python; JavaScript; Solidity; Ethereum; REST API; Web3.js; Git,Innovation; Open Source,Creativity; Problem Solving,Blockchain Developer,Senior Blockchain Developer
IT2470,Bachelor's in Information Technology,Swift; Objective-C; SwiftUI; Xcode; JSON,Apple,Attention to Detail; Logical Thinking,iOS Developer,Mobile App Developer
IT2471,Bachelor's in Information Technology,CSS; Adobe XD; Adobe Illustrator; InVision,Design,Adaptability; Attention to Detail; Communication,UI/UX Designer,Product Manager
IT2472,Bachelor's in Information Technology,Kali Linux; OWASP; Wireshark,Security; Networking,Logical Thinking; Persistence,Penetration Tester,Network Engineer
IT2473,Master's in Cybersecurity,Python; Firewalls; TCP/IP; Kali Linux,Hacking,Analytical Thinking; Persistence; Attention to Detail,Cybersecurity Analyst,Penetration Tester
IT2474,Bachelor's in Information Technology,TypeScript; CSS; Git; Adobe XD; Vue.js,Design,Creativity; Logical Thinking,Frontend Developer,Full Stack Developer
IT2475,Bachelor's in Software Engineering,Kotlin; Android SDK; Git; SQL; REST API,Mobile Apps,Creativity; Problem Solving,Android Developer,Mobile App Developer
IT2476,Bachelor's in Electronics,C; Arduino; C++; MATLAB; Python,Robotics,Persistence; Attention to Detail,Embedded Systems Engineer,IoT Developer
IT2477,Bachelor's in Computer Science,Terraform; AWS; Azure; GCP; CI/CD,Cloud; Infrastructure,Problem Solving; Logical Thinking,Cloud Architect,DevOps Engineer
IT2478,Bachelor's in Computer Science,Selenium; Python; Java; Manual Testing; Jira; Postman; TestNG,Automation,Analytical Thinking; Problem Solving,QA Engineer,Software Developer
IT2479,Bachelor's in Electronics,ROS; Arduino; MATLAB; Python; Linux; RTOS; Assembly,Electronics,Logical Thinking; Problem Solving,Robotics Engineer,Computer Vision Engineer
IT2480,Associate Degree in IT,OOP; Algorithms; C++; Python; REST API; Linux; SQL,Open Source,Teamwork; Fast Learner,Software Developer,Backend Developer
IT2481,Bachelor's in Computer Science,Python; C++; ROS; MATLAB; Linux; RTOS; OpenCV,Hardware; Robotics,Persistence; Analytical Thinking,Robotics Engineer,Computer Vision Engineer
IT2482,Bachelor's in Software Engineering,Linux; Kubernetes; CI/CD; Python; Bash; GCP,Cloud,Logical Thinking; Fast Learner,DevOps Engineer,Full Stack Developer
IT2483,Bachelor's in Information Technology,Algorithms; OOP; JavaScript; Docker; SQL,Web; Open Source,Problem Solving; Logical Thinking,Software Developer,Backend Developer
IT2484,Master's in Artificial Intelligence,Python; NumPy; TensorFlow; Scikit-learn; Pandas; C++,Graphics; AI,Analytical Thinking; Logical Thinking,Computer Vision Engineer,AI Specialist (Level 5)
IT2485,Master's in Computer Science,GCP; Azure; AWS; Terraform; Networking; Python,Cloud; Infrastructure,Leadership; Communication; Logical Thinking,Cloud Architect,DevOps Engineer
IT2486,Master's in Computer Science,Python; Hugging Face; TensorFlow; Scikit-learn; Pandas,Research,Analytical Thinking; Logical Thinking; Problem Solving,NLP Engineer,Computer Vision Engineer
IT2487,Master's in Artificial Intelligence,Python; Scikit-learn; PyTorch; TensorFlow; SQL,AI,Logical Thinking; Analytical Thinking,Machine Learning Engineer,AI Engineer
IT2488,Bachelor's in Computer Science,C#; C++; Unreal Engine; Unity; JavaScript; Python,AR/VR; Graphics,Attention to Detail; Problem Solving; Creativity,Game Developer,AR/VR Developer
IT2489,Bachelor's in Computer Science,Node.js; SQL; Python; MySQL; Linux; Git,Web,Persistence; Logical Thinking,Backend Developer,Database Administrator
IT2490,Master's in Artificial Intelligence,NumPy; PyTorch; TensorFlow; SQL,Innovation,Problem Solving; Logical Thinking; Persistence,Machine Learning Engineer,AI Engineer
IT2491,Bachelor's in Software Engineering,Unreal Engine; Unity; 3D Modeling; C#; MATLAB; JavaScript,Innovation,Attention to Detail; Problem Solving,AR/VR Developer,Computer Vision Engineer
